Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
ORDER6060,2023-02-26,Delivered,115,244.74,2,RIDER6060
ORDER6061,2023-08-11,In Transit,34,443.97,3,RIDER6061
ORDER6062,2023-10-05,In Transit,114,394.41,1,RIDER6062
ORDER6063,2023-03-26,Delivered,61,405.92,5,RIDER6063
ORDER6064,2023-06-10,Failed,84,382.8,5,RIDER6064
ORDER6065,2023-08-21,Failed,98,467.39,4,RIDER6065
ORDER6066,2023-07-12,In Transit,75,369.76,1,RIDER6066
ORDER6067,2023-03-25,Delivered,25,166.49,3,RIDER6067
ORDER6068,2023-04-09,Delivered,60,416.67,2,RIDER6068
ORDER6069,2023-06-20,Delivered,26,319.95,3,RIDER6069
ORDER6070,2023-10-24,Failed,52,400.98,4,RIDER6070
ORDER6071,2023-03-19,Failed,48,430.14,2,RIDER6071
ORDER6072,2023-03-15,In Transit,36,65.94,3,RIDER6072
ORDER6073,2023-12-28,Failed,99,242.99,5,RIDER6073
ORDER6074,2023-09-23,Delivered,87,118.51,1,RIDER6074
ORDER6075,2023-06-26,Failed,49,144.75,5,RIDER6075
ORDER6076,2023-04-10,Failed,83,373.13,4,RIDER6076
ORDER6077,2023-08-01,Delivered,35,183.95,5,RIDER6077
ORDER6078,2023-05-11,Failed,118,372.6,2,RIDER6078
ORDER6079,2023-07-01,Failed,51,112.61,1,RIDER6079
ORDER6080,2023-04-24,Failed,22,279.22,3,RIDER6080
ORDER6081,2023-11-23,Failed,99,73.07,4,RIDER6081
ORDER6082,2023-04-18,Failed,26,57.15,1,RIDER6082
ORDER6083,2023-10-04,In Transit,28,383.35,1,RIDER6083
ORDER6084,2023-05-23,Delivered,61,362.14,1,RIDER6084
ORDER6085,2023-07-15,Delivered,47,125.58,5,RIDER6085
ORDER6086,2023-09-13,Failed,47,156.66,2,RIDER6086
ORDER6087,2023-06-06,Failed,56,215.57,1,RIDER6087
ORDER6088,2023-03-17,Delivered,98,136.53,2,RIDER6088
ORDER6089,2023-03-01,Failed,45,468.95,4,RIDER6089
ORDER6090,2023-01-22,Delivered,114,273.75,4,RIDER6090
ORDER6091,2023-10-19,Delivered,20,106.05,3,RIDER6091
ORDER6092,2023-11-08,Failed,63,447.66,4,RIDER6092
ORDER6093,2023-08-04,In Transit,15,324.89,3,RIDER6093
ORDER6094,2023-06-18,Failed,63,89.41,4,RIDER6094
ORDER6095,2023-11-02,Delivered,85,130.53,4,RIDER6095
ORDER6096,2023-07-09,Failed,46,127.95,4,RIDER6096
ORDER6097,2023-02-08,In Transit,31,312.2,3,RIDER6097
ORDER6098,2023-04-11,Delivered,94,233.16,2,RIDER6098
ORDER6099,2023-06-03,In Transit,73,295.42,1,RIDER6099
ORDER6100,2023-09-27,Failed,21,192.99,4,RIDER6100
ORDER6101,2023-10-19,Failed,106,256.32,3,RIDER6101
ORDER6102,2023-06-03,Delivered,119,143.94,2,RIDER6102
ORDER6103,2023-01-08,Failed,38,314.59,2,RIDER6103
ORDER6104,2023-01-28,In Transit,62,440.26,5,RIDER6104
ORDER6105,2023-09-25,Delivered,34,98.07,5,RIDER6105
ORDER6106,2023-10-11,Failed,86,125.11,2,RIDER6106
ORDER6107,2023-02-21,Failed,50,93.63,5,RIDER6107
ORDER6108,2023-09-08,Delivered,59,470.73,2,RIDER6108
ORDER6109,2023-09-23,In Transit,25,280.23,2,RIDER6109
ORDER6110,2023-05-25,In Transit,27,180.11,2,RIDER6110
ORDER6111,2023-04-15,Delivered,59,56.8,1,RIDER6111
ORDER6112,2023-08-02,Delivered,89,152.76,1,RIDER6112
ORDER6113,2023-05-05,Delivered,77,317.63,3,RIDER6113
ORDER6114,2023-10-05,Failed,34,301.17,2,RIDER6114
ORDER6115,2023-01-25,Delivered,96,440.74,3,RIDER6115
ORDER6116,2023-12-13,Delivered,114,289.05,1,RIDER6116
ORDER6117,2023-08-30,In Transit,77,263.84,2,RIDER6117
ORDER6118,2023-03-20,Failed,65,258.26,3,RIDER6118
ORDER6119,2023-03-04,In Transit,73,260.31,5,RIDER6119
ORDER6120,2023-03-09,Delivered,91,414.11,4,RIDER6120
ORDER6121,2023-11-24,Delivered,69,129.75,2,RIDER6121
ORDER6122,2023-03-03,Failed,23,364.42,1,RIDER6122
ORDER6123,2023-12-02,In Transit,16,66.79,4,RIDER6123
ORDER6124,2023-01-11,In Transit,15,354.02,1,RIDER6124
ORDER6125,2023-07-03,In Transit,72,432.44,2,RIDER6125
ORDER6126,2023-08-10,Delivered,86,278.62,2,RIDER6126
ORDER6127,2023-06-25,Failed,109,486.35,1,RIDER6127
ORDER6128,2023-03-08,In Transit,22,214.15,4,RIDER6128
ORDER6129,2023-01-06,In Transit,108,93.93,4,RIDER6129
ORDER6130,2023-12-23,In Transit,39,249.65,3,RIDER6130
ORDER6131,2023-07-11,In Transit,116,450.44,4,RIDER6131
ORDER6132,2023-12-30,Failed,106,478.31,1,RIDER6132
ORDER6133,2023-06-11,Delivered,67,58.86,2,RIDER6133
ORDER6134,2023-10-28,Delivered,65,380.16,2,RIDER6134
ORDER6135,2023-07-19,Failed,46,408.8,1,RIDER6135
ORDER6136,2023-09-14,Failed,59,430.32,4,RIDER6136
ORDER6137,2023-08-21,Delivered,107,497.1,1,RIDER6137
ORDER6138,2023-06-17,In Transit,99,289.91,5,RIDER6138
ORDER6139,2023-05-08,In Transit,96,279.94,1,RIDER6139
ORDER6140,2023-12-23,Failed,105,186.52,1,RIDER6140
ORDER6141,2023-07-28,In Transit,43,201.31,2,RIDER6141
ORDER6142,2023-05-12,In Transit,80,381.72,5,RIDER6142
ORDER6143,2023-01-17,In Transit,21,118.98,4,RIDER6143
ORDER6144,2023-10-17,Delivered,80,144.87,4,RIDER6144
ORDER6145,2023-01-09,Failed,18,231.0,3,RIDER6145
ORDER6146,2023-12-30,Delivered,61,312.68,3,RIDER6146
ORDER6147,2023-10-04,Delivered,102,372.02,4,RIDER6147
ORDER6148,2023-08-27,Delivered,108,272.81,2,RIDER6148
ORDER6149,2023-06-28,Delivered,69,142.89,5,RIDER6149
ORDER6150,2023-09-12,Delivered,56,341.83,1,RIDER6150
ORDER6151,2023-05-26,Delivered,74,160.87,1,RIDER6151
ORDER6152,2023-12-03,Failed,34,143.74,1,RIDER6152
ORDER6153,2023-12-12,In Transit,43,295.97,3,RIDER6153
ORDER6154,2023-09-02,Delivered,72,113.07,4,RIDER6154
ORDER6155,2023-01-17,In Transit,65,215.25,2,RIDER6155
ORDER6156,2023-09-16,Failed,51,460.73,1,RIDER6156
ORDER6157,2023-10-20,Failed,44,52.48,1,RIDER6157
ORDER6158,2023-10-17,In Transit,53,107.66,4,RIDER6158
ORDER6159,2023-08-08,In Transit,115,494.32,4,RIDER6159
ORDER6160,2023-07-28,Failed,59,194.15,4,RIDER6160
ORDER6161,2023-01-25,Delivered,106,336.05,4,RIDER6161
ORDER6162,2023-01-21,Delivered,28,314.62,4,RIDER6162
ORDER6163,2023-11-01,Delivered,36,196.32,3,RIDER6163
ORDER6164,2023-01-23,In Transit,75,177.02,2,RIDER6164
ORDER6165,2023-08-06,Failed,82,150.25,1,RIDER6165
ORDER6166,2023-09-15,Failed,86,285.47,5,RIDER6166
ORDER6167,2023-12-16,Delivered,97,180.07,2,RIDER6167
ORDER6168,2023-10-03,Failed,20,174.3,2,RIDER6168
ORDER6169,2023-07-25,In Transit,82,54.28,4,RIDER6169
ORDER6170,2023-09-09,Delivered,101,247.98,4,RIDER6170
ORDER6171,2023-07-26,Delivered,46,331.59,4,RIDER6171
ORDER6172,2023-05-06,Delivered,39,228.85,3,RIDER6172
ORDER6173,2023-06-05,Failed,84,311.41,1,RIDER6173
ORDER6174,2023-01-28,In Transit,106,152.51,4,RIDER6174
ORDER6175,2023-12-27,Failed,64,248.1,4,RIDER6175
ORDER6176,2023-03-13,Failed,49,277.07,1,RIDER6176
ORDER6177,2023-06-26,Delivered,67,204.39,1,RIDER6177
ORDER6178,2023-01-13,In Transit,19,304.36,2,RIDER6178
ORDER6179,2023-01-22,Failed,52,267.49,5,RIDER6179
ORDER6180,2023-10-23,Failed,84,252.29,4,RIDER6180
ORDER6181,2023-05-19,In Transit,58,142.54,4,RIDER6181
ORDER6182,2023-11-21,Failed,60,85.54,1,RIDER6182
ORDER6183,2023-06-22,Delivered,95,59.12,3,RIDER6183
ORDER6184,2023-06-26,In Transit,34,63.64,1,RIDER6184
ORDER6185,2023-11-23,Failed,22,325.02,4,RIDER6185
ORDER6186,2023-03-02,Failed,81,119.15,3,RIDER6186
ORDER6187,2023-11-20,In Transit,79,191.89,4,RIDER6187
ORDER6188,2023-08-06,Failed,100,150.72,3,RIDER6188
ORDER6189,2023-12-04,Delivered,56,176.01,1,RIDER6189
ORDER6190,2023-12-30,Failed,29,393.06,2,RIDER6190
ORDER6191,2023-10-25,Failed,52,422.17,2,RIDER6191
ORDER6192,2023-01-02,In Transit,27,228.1,4,RIDER6192
ORDER6193,2023-11-18,Delivered,106,366.69,1,RIDER6193
ORDER6194,2023-10-04,In Transit,28,205.93,1,RIDER6194
ORDER6195,2023-05-03,Failed,26,207.36,5,RIDER6195
ORDER6196,2023-09-21,In Transit,78,206.32,2,RIDER6196
ORDER6197,2023-02-14,In Transit,103,347.41,1,RIDER6197
ORDER6198,2023-10-01,In Transit,49,461.73,3,RIDER6198
ORDER6199,2023-12-14,Failed,119,322.9,3,RIDER6199
ORDER6200,2023-08-03,Delivered,66,194.67,4,RIDER6200
ORDER6201,2023-05-02,Delivered,36,205.75,2,RIDER6201
ORDER6202,2023-09-13,In Transit,47,329.61,4,RIDER6202
ORDER6203,2023-01-15,In Transit,42,151.49,3,RIDER6203
ORDER6204,2023-11-04,Failed,75,356.44,4,RIDER6204
ORDER6205,2023-06-07,Failed,24,174.43,4,RIDER6205
ORDER6206,2023-08-26,Delivered,23,314.72,2,RIDER6206
ORDER6207,2023-03-05,Failed,72,105.07,2,RIDER6207
ORDER6208,2023-07-28,Failed,12,335.18,2,RIDER6208
ORDER6209,2023-10-05,Delivered,45,223.6,4,RIDER6209
ORDER6210,2023-01-29,In Transit,117,171.23,3,RIDER6210
ORDER6211,2023-04-26,Delivered,35,82.18,5,RIDER6211
ORDER6212,2023-03-20,In Transit,11,379.84,4,RIDER6212
ORDER6213,2023-01-27,Delivered,63,470.4,2,RIDER6213
ORDER6214,2023-06-30,Delivered,23,453.88,2,RIDER6214
ORDER6215,2023-06-26,In Transit,24,383.87,3,RIDER6215
ORDER6216,2023-10-15,In Transit,17,410.81,2,RIDER6216
ORDER6217,2023-03-23,In Transit,74,389.81,2,RIDER6217
ORDER6218,2023-11-07,In Transit,19,322.32,2,RIDER6218
ORDER6219,2023-03-06,Delivered,76,165.18,1,RIDER6219
ORDER6220,2023-03-20,Delivered,18,380.57,3,RIDER6220
ORDER6221,2023-11-19,In Transit,104,280.78,1,RIDER6221
ORDER6222,2023-06-13,Failed,79,120.6,2,RIDER6222
ORDER6223,2023-10-02,Failed,104,132.75,3,RIDER6223
ORDER6224,2023-11-15,Delivered,15,294.14,1,RIDER6224
ORDER6225,2023-05-10,Delivered,45,340.62,3,RIDER6225
ORDER6226,2023-05-21,In Transit,69,295.0,1,RIDER6226
ORDER6227,2023-04-20,Delivered,29,361.25,5,RIDER6227
ORDER6228,2023-05-09,Delivered,49,186.43,5,RIDER6228
ORDER6229,2023-07-12,Failed,20,329.13,2,RIDER6229
ORDER6230,2023-01-04,In Transit,81,128.68,3,RIDER6230
ORDER6231,2023-06-11,In Transit,41,192.75,2,RIDER6231
ORDER6232,2023-11-21,Failed,48,236.23,4,RIDER6232
ORDER6233,2023-05-14,Failed,94,443.65,1,RIDER6233
ORDER6234,2023-04-08,Failed,26,229.66,2,RIDER6234
ORDER6235,2023-09-08,Delivered,75,205.98,5,RIDER6235
ORDER6236,2023-10-08,Delivered,104,349.04,5,RIDER6236
ORDER6237,2023-03-05,Delivered,104,474.24,5,RIDER6237
ORDER6238,2023-06-25,Failed,85,308.08,1,RIDER6238
ORDER6239,2023-02-21,In Transit,60,241.74,4,RIDER6239
ORDER6240,2023-01-12,In Transit,86,408.99,1,RIDER6240
ORDER6241,2023-06-21,Failed,106,68.54,5,RIDER6241
ORDER6242,2023-01-10,In Transit,22,109.71,3,RIDER6242
ORDER6243,2023-01-17,Delivered,107,363.37,3,RIDER6243
ORDER6244,2023-10-17,Delivered,20,304.09,5,RIDER6244
ORDER6245,2023-03-01,Failed,78,255.11,3,RIDER6245
ORDER6246,2023-09-08,Delivered,63,70.05,3,RIDER6246
ORDER6247,2023-01-17,Failed,35,80.71,4,RIDER6247
ORDER6248,2023-03-29,In Transit,38,135.35,4,RIDER6248
ORDER6249,2023-01-23,Failed,10,166.08,1,RIDER6249
ORDER6250,2023-04-27,In Transit,104,452.1,4,RIDER6250
ORDER6251,2023-04-05,In Transit,57,305.12,5,RIDER6251
ORDER6252,2023-10-24,Failed,115,233.18,4,RIDER6252
ORDER6253,2023-01-22,Delivered,97,177.67,4,RIDER6253
ORDER6254,2023-03-23,Failed,31,472.78,4,RIDER6254
ORDER6255,2023-06-06,In Transit,30,249.61,5,RIDER6255
ORDER6256,2023-04-01,Failed,76,259.87,1,RIDER6256
ORDER6257,2023-03-04,Delivered,84,251.27,3,RIDER6257
ORDER6258,2023-01-01,Failed,53,257.77,3,RIDER6258
ORDER6259,2023-11-28,Delivered,98,141.54,1,RIDER6259
ORDER6260,2023-05-09,In Transit,68,309.6,1,RIDER6260
ORDER6261,2023-08-07,Failed,100,137.9,5,RIDER6261
ORDER6262,2023-10-06,Failed,75,67.98,2,RIDER6262
ORDER6263,2023-05-21,In Transit,76,473.78,3,RIDER6263
ORDER6264,2023-07-28,Failed,52,167.87,1,RIDER6264
ORDER6265,2023-03-10,Failed,90,137.23,3,RIDER6265
ORDER6266,2023-01-05,In Transit,113,411.37,5,RIDER6266
ORDER6267,2023-10-05,Delivered,35,479.61,4,RIDER6267
ORDER6268,2023-08-18,In Transit,118,63.1,5,RIDER6268
ORDER6269,2023-08-23,Failed,111,305.3,5,RIDER6269
ORDER6270,2023-06-20,In Transit,83,128.77,4,RIDER6270
ORDER6271,2023-06-09,Delivered,15,120.79,4,RIDER6271
ORDER6272,2023-01-24,Delivered,36,449.71,1,RIDER6272
ORDER6273,2023-05-10,Delivered,54,329.34,5,RIDER6273
ORDER6274,2023-03-20,Delivered,50,162.32,1,RIDER6274
ORDER6275,2023-02-11,Failed,96,372.41,2,RIDER6275
ORDER6276,2023-11-19,Delivered,63,168.37,3,RIDER6276
ORDER6277,2023-07-02,In Transit,23,491.4,1,RIDER6277
ORDER6278,2023-05-26,Delivered,27,315.71,3,RIDER6278
ORDER6279,2023-04-29,Failed,31,382.78,2,RIDER6279
ORDER6280,2023-05-13,Failed,28,418.48,2,RIDER6280
ORDER6281,2023-07-10,In Transit,35,287.81,3,RIDER6281
ORDER6282,2023-06-29,In Transit,96,69.69,5,RIDER6282
ORDER6283,2023-06-29,Failed,108,242.24,3,RIDER6283
ORDER6284,2023-04-11,Failed,112,362.13,5,RIDER6284
ORDER6285,2023-02-25,Failed,39,173.65,2,RIDER6285
ORDER6286,2023-11-07,Delivered,56,85.31,5,RIDER6286
ORDER6287,2023-02-26,Failed,84,391.17,4,RIDER6287
ORDER6288,2023-04-21,In Transit,62,358.48,4,RIDER6288
ORDER6289,2023-12-05,Failed,92,234.92,3,RIDER6289
ORDER6290,2023-12-18,Failed,82,217.55,3,RIDER6290
ORDER6291,2023-03-22,Delivered,111,153.59,2,RIDER6291
ORDER6292,2023-02-23,Failed,38,296.2,3,RIDER6292
ORDER6293,2023-04-22,Failed,78,351.29,5,RIDER6293
ORDER6294,2023-06-20,In Transit,45,381.47,2,RIDER6294
ORDER6295,2023-09-14,Failed,34,495.9,2,RIDER6295
ORDER6296,2023-06-18,In Transit,58,254.71,2,RIDER6296
ORDER6297,2023-06-17,Delivered,86,106.48,5,RIDER6297
ORDER6298,2023-04-13,Failed,18,85.29,2,RIDER6298
ORDER6299,2023-07-29,In Transit,20,225.87,5,RIDER6299
ORDER6300,2023-11-12,Delivered,98,120.23,1,RIDER6300
ORDER6301,2023-07-08,Failed,75,489.06,1,RIDER6301
ORDER6302,2023-05-08,Delivered,84,272.82,3,RIDER6302
ORDER6303,2023-09-06,In Transit,72,102.57,4,RIDER6303
ORDER6304,2023-09-23,Delivered,40,303.9,2,RIDER6304
ORDER6305,2023-03-22,In Transit,75,362.65,2,RIDER6305
ORDER6306,2023-02-03,In Transit,116,203.75,5,RIDER6306
ORDER6307,2023-01-06,Failed,117,226.9,2,RIDER6307
ORDER6308,2023-08-17,Failed,77,176.18,4,RIDER6308
ORDER6309,2023-06-14,Failed,92,101.25,5,RIDER6309
ORDER6310,2023-02-27,Delivered,51,289.57,4,RIDER6310
ORDER6311,2023-08-27,Delivered,90,350.32,4,RIDER6311
ORDER6312,2023-08-08,Failed,31,429.97,4,RIDER6312
ORDER6313,2023-01-07,Failed,88,418.77,1,RIDER6313
ORDER6314,2023-02-06,Delivered,32,118.79,5,RIDER6314
ORDER6315,2023-04-28,Failed,35,68.78,2,RIDER6315
ORDER6316,2023-02-03,Failed,21,188.92,1,RIDER6316
ORDER6317,2023-08-09,In Transit,111,421.6,4,RIDER6317
ORDER6318,2023-10-03,In Transit,41,484.96,2,RIDER6318
ORDER6319,2023-10-26,Failed,21,122.24,4,RIDER6319
ORDER6320,2023-11-19,Delivered,44,389.98,4,RIDER6320
ORDER6321,2023-08-05,Delivered,54,155.48,3,RIDER6321
ORDER6322,2023-05-25,Failed,89,96.68,4,RIDER6322
ORDER6323,2023-10-21,Failed,98,187.55,2,RIDER6323
ORDER6324,2023-08-15,Failed,18,398.52,3,RIDER6324
ORDER6325,2023-09-14,In Transit,79,163.02,2,RIDER6325
ORDER6326,2023-04-09,Delivered,77,343.05,5,RIDER6326
ORDER6327,2023-04-13,In Transit,13,426.93,2,RIDER6327
ORDER6328,2023-03-04,Failed,70,180.11,3,RIDER6328
ORDER6329,2023-09-08,In Transit,51,257.43,4,RIDER6329
ORDER6330,2023-05-27,Failed,37,484.5,2,RIDER6330
ORDER6331,2023-10-23,Delivered,42,219.68,5,RIDER6331
ORDER6332,2023-12-16,Delivered,117,418.8,2,RIDER6332
ORDER6333,2023-01-04,Delivered,33,92.09,2,RIDER6333
ORDER6334,2023-11-26,In Transit,24,483.39,2,RIDER6334
ORDER6335,2023-11-10,Failed,49,282.88,1,RIDER6335
ORDER6336,2023-03-17,In Transit,38,415.57,2,RIDER6336
ORDER6337,2023-01-04,In Transit,43,253.71,4,RIDER6337
ORDER6338,2023-08-17,Delivered,90,63.86,4,RIDER6338
ORDER6339,2023-11-26,Delivered,66,411.17,1,RIDER6339
ORDER6340,2023-10-24,In Transit,83,207.07,2,RIDER6340
ORDER6341,2023-10-22,In Transit,18,298.44,4,RIDER6341
ORDER6342,2023-02-03,In Transit,113,426.52,2,RIDER6342
ORDER6343,2023-07-18,Delivered,11,418.32,5,RIDER6343
ORDER6344,2023-01-15,In Transit,83,122.76,5,RIDER6344
ORDER6345,2023-04-27,Failed,86,291.84,2,RIDER6345
ORDER6346,2023-07-13,Delivered,22,223.05,2,RIDER6346
ORDER6347,2023-10-27,Delivered,70,162.55,4,RIDER6347
ORDER6348,2023-09-30,Failed,119,105.92,5,RIDER6348
ORDER6349,2023-09-10,Delivered,15,68.45,4,RIDER6349
ORDER6350,2023-01-05,Delivered,51,113.62,2,RIDER6350
ORDER6351,2023-05-12,Failed,113,234.09,5,RIDER6351
ORDER6352,2023-12-15,Failed,98,454.49,1,RIDER6352
ORDER6353,2023-09-27,In Transit,101,311.68,3,RIDER6353
ORDER6354,2023-04-15,In Transit,59,175.46,3,RIDER6354
ORDER6355,2023-10-07,In Transit,46,381.15,5,RIDER6355
ORDER6356,2023-09-02,In Transit,45,313.25,3,RIDER6356
ORDER6357,2023-11-09,In Transit,76,473.92,2,RIDER6357
ORDER6358,2023-11-15,In Transit,34,470.39,3,RIDER6358
ORDER6359,2023-03-28,Failed,110,428.75,4,RIDER6359
ORDER6360,2023-03-27,In Transit,78,299.63,5,RIDER6360
ORDER6361,2023-09-20,Failed,103,195.92,2,RIDER6361
ORDER6362,2023-04-23,In Transit,25,353.88,5,RIDER6362
ORDER6363,2023-10-25,In Transit,111,212.88,1,RIDER6363
ORDER6364,2023-11-29,In Transit,109,461.17,3,RIDER6364
ORDER6365,2023-06-26,In Transit,100,224.98,2,RIDER6365
ORDER6366,2023-08-19,Failed,97,145.16,3,RIDER6366
ORDER6367,2023-02-24,Failed,99,274.69,1,RIDER6367
ORDER6368,2023-01-28,In Transit,106,351.79,4,RIDER6368
ORDER6369,2023-04-30,Delivered,25,372.5,5,RIDER6369
ORDER6370,2023-06-23,Failed,46,141.85,4,RIDER6370
ORDER6371,2023-10-03,Failed,95,283.71,4,RIDER6371
ORDER6372,2023-02-15,Failed,85,57.2,4,RIDER6372
ORDER6373,2023-02-11,In Transit,88,351.68,3,RIDER6373
ORDER6374,2023-07-18,Failed,12,347.5,5,RIDER6374
ORDER6375,2023-08-13,Failed,70,211.0,3,RIDER6375
ORDER6376,2023-05-24,In Transit,71,201.99,1,RIDER6376
ORDER6377,2023-06-17,In Transit,116,208.73,4,RIDER6377
ORDER6378,2023-10-27,In Transit,89,311.06,1,RIDER6378
ORDER6379,2023-04-03,Failed,73,273.28,4,RIDER6379
ORDER6380,2023-05-02,In Transit,62,66.25,2,RIDER6380
ORDER6381,2023-05-06,Failed,79,328.37,4,RIDER6381
ORDER6382,2023-04-24,Failed,118,265.23,1,RIDER6382
ORDER6383,2023-11-24,Failed,67,53.18,3,RIDER6383
ORDER6384,2023-03-28,In Transit,73,463.48,4,RIDER6384
ORDER6385,2023-06-20,Failed,60,135.78,5,RIDER6385
ORDER6386,2023-10-11,Failed,17,430.71,1,RIDER6386
ORDER6387,2023-01-27,In Transit,106,262.84,2,RIDER6387
ORDER6388,2023-09-23,Delivered,36,254.82,4,RIDER6388
ORDER6389,2023-06-21,Failed,75,59.02,1,RIDER6389
ORDER6390,2023-02-15,Failed,120,281.64,2,RIDER6390
ORDER6391,2023-05-02,In Transit,81,454.41,3,RIDER6391
ORDER6392,2023-07-07,In Transit,63,177.01,1,RIDER6392
ORDER6393,2023-01-16,Delivered,29,397.84,2,RIDER6393
ORDER6394,2023-01-30,Failed,84,346.41,1,RIDER6394
ORDER6395,2023-07-29,In Transit,21,219.96,1,RIDER6395
ORDER6396,2023-08-30,Delivered,68,423.27,5,RIDER6396
ORDER6397,2023-06-10,Delivered,73,484.78,3,RIDER6397
ORDER6398,2023-02-09,Failed,83,164.46,5,RIDER6398
ORDER6399,2023-09-08,Failed,44,310.78,1,RIDER6399
ORDER6400,2023-04-22,Delivered,48,357.61,1,RIDER6400
ORDER6401,2023-05-09,Failed,61,93.51,2,RIDER6401
ORDER6402,2023-11-10,In Transit,107,463.13,2,RIDER6402
ORDER6403,2023-12-30,In Transit,66,307.12,3,RIDER6403
ORDER6404,2023-09-14,Delivered,83,282.5,3,RIDER6404
ORDER6405,2023-10-28,Delivered,45,302.12,2,RIDER6405
ORDER6406,2023-10-28,Delivered,28,100.92,1,RIDER6406
ORDER6407,2023-08-28,Failed,44,263.15,2,RIDER6407
ORDER6408,2023-06-01,Failed,113,60.68,3,RIDER6408
ORDER6409,2023-05-17,Failed,105,184.71,4,RIDER6409
ORDER6410,2023-10-25,In Transit,56,213.75,3,RIDER6410
ORDER6411,2023-02-19,In Transit,10,198.47,5,RIDER6411
ORDER6412,2023-09-16,Delivered,112,489.16,1,RIDER6412
ORDER6413,2023-07-23,Delivered,45,425.9,2,RIDER6413
ORDER6414,2023-10-16,Failed,36,70.96,2,RIDER6414
ORDER6415,2023-03-15,Failed,45,61.74,1,RIDER6415
ORDER6416,2023-04-10,In Transit,73,236.77,3,RIDER6416
ORDER6417,2023-09-07,Delivered,78,258.04,4,RIDER6417
ORDER6418,2023-09-25,Failed,116,367.27,1,RIDER6418
ORDER6419,2023-01-02,Failed,43,60.74,1,RIDER6419
ORDER6420,2023-06-15,In Transit,95,194.8,1,RIDER6420
ORDER6421,2023-03-29,Delivered,83,149.08,4,RIDER6421
ORDER6422,2023-02-07,In Transit,34,419.4,2,RIDER6422
ORDER6423,2023-04-20,Failed,93,366.04,1,RIDER6423
ORDER6424,2023-12-09,Failed,93,311.65,1,RIDER6424
ORDER6425,2023-05-17,Delivered,21,467.43,3,RIDER6425
ORDER6426,2023-11-23,Failed,102,160.08,5,RIDER6426
ORDER6427,2023-11-04,Failed,112,407.52,2,RIDER6427
ORDER6428,2023-07-01,In Transit,58,461.65,3,RIDER6428
ORDER6429,2023-05-21,Delivered,18,137.32,1,RIDER6429
ORDER6430,2023-07-18,Failed,109,329.23,5,RIDER6430
ORDER6431,2023-09-18,In Transit,63,80.24,3,RIDER6431
ORDER6432,2023-08-27,In Transit,59,225.67,3,RIDER6432
ORDER6433,2023-07-30,Failed,57,268.26,4,RIDER6433
ORDER6434,2023-01-31,Failed,86,86.3,5,RIDER6434
ORDER6435,2023-10-02,Failed,18,57.03,2,RIDER6435
ORDER6436,2023-02-06,Delivered,26,281.14,5,RIDER6436
ORDER6437,2023-03-03,In Transit,104,383.58,3,RIDER6437
ORDER6438,2023-09-22,Delivered,94,363.32,4,RIDER6438
ORDER6439,2023-05-30,Delivered,119,63.17,3,RIDER6439
ORDER6440,2023-11-10,In Transit,31,149.49,3,RIDER6440
ORDER6441,2023-03-31,Failed,18,140.87,2,RIDER6441
ORDER6442,2023-12-22,In Transit,94,242.56,1,RIDER6442
ORDER6443,2023-03-02,Delivered,88,355.08,2,RIDER6443
ORDER6444,2023-06-08,In Transit,23,421.65,2,RIDER6444
ORDER6445,2023-09-22,Delivered,111,386.8,2,RIDER6445
ORDER6446,2023-06-01,Delivered,24,374.61,5,RIDER6446
ORDER6447,2023-07-04,In Transit,91,381.44,3,RIDER6447
ORDER6448,2023-11-13,Failed,68,371.83,4,RIDER6448
ORDER6449,2023-12-08,Delivered,21,355.74,1,RIDER6449
ORDER6450,2023-08-19,Delivered,118,93.62,2,RIDER6450
ORDER6451,2023-02-03,Delivered,88,403.73,3,RIDER6451
ORDER6452,2023-03-20,Delivered,79,106.74,2,RIDER6452
ORDER6453,2023-08-06,Delivered,20,443.57,4,RIDER6453
ORDER6454,2023-03-03,Failed,13,495.87,5,RIDER6454
ORDER6455,2023-05-23,Delivered,78,449.4,4,RIDER6455
ORDER6456,2023-02-18,Failed,33,380.83,4,RIDER6456
ORDER6457,2023-10-01,Delivered,21,344.7,4,RIDER6457
ORDER6458,2023-12-25,In Transit,49,461.36,2,RIDER6458
ORDER6459,2023-04-29,In Transit,64,352.67,3,RIDER6459
ORDER6460,2023-12-09,Delivered,113,173.78,4,RIDER6460
ORDER6461,2023-09-21,Delivered,86,403.18,2,RIDER6461
ORDER6462,2023-04-04,In Transit,66,96.94,1,RIDER6462
ORDER6463,2023-08-18,Delivered,17,168.26,4,RIDER6463
ORDER6464,2023-10-29,Failed,73,370.64,1,RIDER6464
ORDER6465,2023-07-14,In Transit,17,411.59,3,RIDER6465
ORDER6466,2023-10-19,Failed,95,77.44,3,RIDER6466
ORDER6467,2023-03-27,In Transit,110,195.9,5,RIDER6467
ORDER6468,2023-01-16,In Transit,30,291.13,1,RIDER6468
ORDER6469,2023-04-04,In Transit,113,99.7,5,RIDER6469
ORDER6470,2023-05-30,In Transit,104,140.46,5,RIDER6470
ORDER6471,2023-06-20,Failed,30,233.38,1,RIDER6471
ORDER6472,2023-07-22,Failed,109,86.42,4,RIDER6472
ORDER6473,2023-02-18,Delivered,25,77.38,3,RIDER6473
